record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
178,11k_Hands::0000028::Hand_0001012,HandGeometry\Hands\Hand_0001012.jpg,0000028,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001012"", ""age"": ""30"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001012.jpg"", ""irregularities"": ""0""}}"
179,11k_Hands::0000028::Hand_0001017,HandGeometry\Hands\Hand_0001017.jpg,0000028,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001017"", ""age"": ""30"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001017.jpg"", ""irregularities"": ""0""}}"
180,11k_Hands::0000028::Hand_0001016,HandGeometry\Hands\Hand_0001016.jpg,0000028,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0001016"", ""age"": ""30"", ""gender"": ""male"", ""skinColor"": ""dark"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0001016.jpg"", ""irregularities"": ""0""}}"
181,11k_Hands::0001090::Hand_0010710,HandGeometry\Hands\Hand_0010710.jpg,0001090,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010710"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010710.jpg"", ""irregularities"": ""0""}}"
182,11k_Hands::0001090::Hand_0010709,HandGeometry\Hands\Hand_0010709.jpg,0001090,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010709"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010709.jpg"", ""irregularities"": ""0""}}"
183,11k_Hands::0001090::Hand_0010779,HandGeometry\Hands\Hand_0010779.jpg,0001090,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010779"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010779.jpg"", ""irregularities"": ""0""}}"
184,11k_Hands::0001090::Hand_0010712,HandGeometry\Hands\Hand_0010712.jpg,0001090,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0010712"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0010712.jpg"", ""irregularities"": ""0""}}"
185,11k_Hands::0001532::Hand_0007110,HandGeometry\Hands\Hand_0007110.jpg,0001532,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0007110"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0007110.jpg"", ""irregularities"": ""0""}}"
186,11k_Hands::0001532::Hand_0007118,HandGeometry\Hands\Hand_0007118.jpg,0001532,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0007118"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0007118.jpg"", ""irregularities"": ""0""}}"
187,11k_Hands::0001532::Hand_0007108,HandGeometry\Hands\Hand_0007108.jpg,0001532,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0007108"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0007108.jpg"", ""irregularities"": ""0""}}"
188,11k_Hands::0001532::Hand_0007116,HandGeometry\Hands\Hand_0007116.jpg,0001532,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0007116"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0007116.jpg"", ""irregularities"": ""0""}}"
189,11k_Hands::0000501::Hand_0008252,HandGeometry\Hands\Hand_0008252.jpg,0000501,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0008252"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0008252.jpg"", ""irregularities"": ""0""}}"
190,11k_Hands::0000501::Hand_0008254,HandGeometry\Hands\Hand_0008254.jpg,0000501,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0008254"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0008254.jpg"", ""irregularities"": ""0""}}"
191,11k_Hands::0000501::Hand_0008257,HandGeometry\Hands\Hand_0008257.jpg,0000501,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0008257"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0008257.jpg"", ""irregularities"": ""0""}}"
192,11k_Hands::0000501::Hand_0008247,HandGeometry\Hands\Hand_0008247.jpg,0000501,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0008247"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0008247.jpg"", ""irregularities"": ""0""}}"
193,11k_Hands::0001050::Hand_0004772,HandGeometry\Hands\Hand_0004772.jpg,0001050,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004772"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004772.jpg"", ""irregularities"": ""0""}}"
194,11k_Hands::0001050::Hand_0004795,HandGeometry\Hands\Hand_0004795.jpg,0001050,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004795"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004795.jpg"", ""irregularities"": ""0""}}"
195,11k_Hands::0001050::Hand_0004798,HandGeometry\Hands\Hand_0004798.jpg,0001050,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004798"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004798.jpg"", ""irregularities"": ""0""}}"
196,11k_Hands::0001050::Hand_0004789,HandGeometry\Hands\Hand_0004789.jpg,0001050,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0004789"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""1"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0004789.jpg"", ""irregularities"": ""0""}}"
197,11k_Hands::0000063::Hand_0000561,HandGeometry\Hands\Hand_0000561.jpg,0000063,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000561"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000561.jpg"", ""irregularities"": ""0""}}"
198,11k_Hands::0000063::Hand_0000563,HandGeometry\Hands\Hand_0000563.jpg,0000063,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000563"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000563.jpg"", ""irregularities"": ""0""}}"
199,11k_Hands::0000063::Hand_0000559,HandGeometry\Hands\Hand_0000559.jpg,0000063,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000559"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000559.jpg"", ""irregularities"": ""0""}}"
200,11k_Hands::0000063::Hand_0000562,HandGeometry\Hands\Hand_0000562.jpg,0000063,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""dorsal right"", ""dataset_metadata"": {""filename"": ""Hand_0000562"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""dorsal right"", ""imageName"": ""Hand_0000562.jpg"", ""irregularities"": ""0""}}"
