record_id,sample_id,image_path,identity,modality,dataset_name,split,metadata
181,11k_Hands::0001090::Hand_0010732,HandGeometry\Hands\Hand_0010732.jpg,0001090,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010732"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010732.jpg"", ""irregularities"": ""0""}}"
182,11k_Hands::0001090::Hand_0010796,HandGeometry\Hands\Hand_0010796.jpg,0001090,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010796"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010796.jpg"", ""irregularities"": ""0""}}"
183,11k_Hands::0001090::Hand_0010730,HandGeometry\Hands\Hand_0010730.jpg,0001090,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010730"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010730.jpg"", ""irregularities"": ""0""}}"
184,11k_Hands::0001090::Hand_0010731,HandGeometry\Hands\Hand_0010731.jpg,0001090,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0010731"", ""age"": ""22"", ""gender"": ""male"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0010731.jpg"", ""irregularities"": ""0""}}"
185,11k_Hands::0001532::Hand_0007133,HandGeometry\Hands\Hand_0007133.jpg,0001532,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0007133"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0007133.jpg"", ""irregularities"": ""0""}}"
186,11k_Hands::0001532::Hand_0007130,HandGeometry\Hands\Hand_0007130.jpg,0001532,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0007130"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0007130.jpg"", ""irregularities"": ""0""}}"
187,11k_Hands::0001532::Hand_0007158,HandGeometry\Hands\Hand_0007158.jpg,0001532,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0007158"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0007158.jpg"", ""irregularities"": ""0""}}"
188,11k_Hands::0001532::Hand_0007140,HandGeometry\Hands\Hand_0007140.jpg,0001532,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0007140"", ""age"": ""22"", ""gender"": ""female"", ""skinColor"": ""fair"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0007140.jpg"", ""irregularities"": ""0""}}"
189,11k_Hands::0000501::Hand_0008262,HandGeometry\Hands\Hand_0008262.jpg,0000501,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0008262"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0008262.jpg"", ""irregularities"": ""0""}}"
190,11k_Hands::0000501::Hand_0008263,HandGeometry\Hands\Hand_0008263.jpg,0000501,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0008263"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0008263.jpg"", ""irregularities"": ""0""}}"
191,11k_Hands::0000501::Hand_0008264,HandGeometry\Hands\Hand_0008264.jpg,0000501,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0008264"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0008264.jpg"", ""irregularities"": ""0""}}"
192,11k_Hands::0000501::Hand_0008267,HandGeometry\Hands\Hand_0008267.jpg,0000501,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0008267"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0008267.jpg"", ""irregularities"": ""0""}}"
193,11k_Hands::0001050::Hand_0004851,HandGeometry\Hands\Hand_0004851.jpg,0001050,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004851"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004851.jpg"", ""irregularities"": ""0""}}"
194,11k_Hands::0001050::Hand_0004843,HandGeometry\Hands\Hand_0004843.jpg,0001050,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004843"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004843.jpg"", ""irregularities"": ""0""}}"
195,11k_Hands::0001050::Hand_0004813,HandGeometry\Hands\Hand_0004813.jpg,0001050,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004813"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004813.jpg"", ""irregularities"": ""0""}}"
196,11k_Hands::0001050::Hand_0004836,HandGeometry\Hands\Hand_0004836.jpg,0001050,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0004836"", ""age"": ""20"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""0"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0004836.jpg"", ""irregularities"": ""0""}}"
197,11k_Hands::0000063::Hand_0000567,HandGeometry\Hands\Hand_0000567.jpg,0000063,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0000567"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0000567.jpg"", ""irregularities"": ""0""}}"
198,11k_Hands::0000063::Hand_0000565,HandGeometry\Hands\Hand_0000565.jpg,0000063,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0000565"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0000565.jpg"", ""irregularities"": ""0""}}"
199,11k_Hands::0000063::Hand_0000566,HandGeometry\Hands\Hand_0000566.jpg,0000063,handGeometry,11k_Hands,gallery,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0000566"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0000566.jpg"", ""irregularities"": ""0""}}"
200,11k_Hands::0000063::Hand_0000569,HandGeometry\Hands\Hand_0000569.jpg,0000063,handGeometry,11k_Hands,probe,"{""aspect_of_hand"": ""palmar right"", ""dataset_metadata"": {""filename"": ""Hand_0000569"", ""age"": ""21"", ""gender"": ""female"", ""skinColor"": ""medium"", ""accessories"": ""1"", ""nailPolish"": ""0"", ""aspectOfHand"": ""palmar right"", ""imageName"": ""Hand_0000569.jpg"", ""irregularities"": ""0""}}"
